"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2008","13.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2009","16.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2010","19.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2011","23.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2012","23.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2013","22.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2014","19.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2015","17.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2016","15.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2017","13.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2018","12.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2019","10.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","688","SRB","Сербия","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2005","16.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2006","13.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2007","11.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2008","9.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2009","12.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2010","14.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2011","13.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2012","13.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2013","14.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2014","13.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2015","11.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2016","9.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2017","8.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2018","6.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2019","5.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","703","SVK","Словакия","2020","6.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2005","6.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2006","6.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2007","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2008","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2009","5.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2010","7.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2011","8.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2012","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2013","10.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2014","9.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2015","9.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2016","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2017","6.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2018","5.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2019","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","705","SVN","Словения","2020","5.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2005","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2006","5.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2007","5.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2008","5.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2009","7.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2010","7.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2011","8.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2012","7.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2013","7.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2014","6.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2015","5.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2016","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2017","4.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2018","4.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2019","3.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","826","GBR","Соединенное Королевство","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2005","5.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2006","4.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2007","4.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2008","5.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2009","9.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2010","9.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2011","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2012","8.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2013","7.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2014","6.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2015","5.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2016","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2017","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2018","3.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2019","3.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","840","USA","Соединенные Штаты Америки","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2005","1.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2006","2.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2007","2.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2008","2.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2009","2.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2010","2.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2011","2.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2012","2.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2013","2.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2014","2.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2015","2.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2016","2.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2017","2.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2018","2.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2019","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","762","TJK","Таджикистан","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2005","3.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2006","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2007","3.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2008","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2009","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2010","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2011","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2012","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2013","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2014","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2015","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2016","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2017","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2018","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2019","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","795","TKM","Туркменистан","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2005","9.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2006","8.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2007","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2008","9.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2009","12.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2010","10.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2011","8.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2012","8.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2013","8.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2014","9.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2015","10.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2016","10.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2017","10.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2018","10.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2019","13.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","792","TUR","Турция","2020","13.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2005","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2006","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2007","5.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2008","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2009","5.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2010","5.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2011","5.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2012","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2013","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2014","5.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2015","5.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2016","5.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2017","5.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2018","9.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2019","9.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","860","UZB","Узбекистан","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2005","7.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2006","6.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2007","6.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2008","6.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2009","8.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2010","8.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2011","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2012","7.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2013","7.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2014","9.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2015","9.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2016","9.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2017","9.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2018","8.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2019","8.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","804","UKR","Украина","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2005","8.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2006","7.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2007","6.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2008","6.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2009","8.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2010","8.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2011","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2012","7.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2013","8.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2014","8.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2015","9.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2016","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2017","8.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2018","7.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2019","6.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","246","FIN","Финляндия","2020","7.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2005","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2006","8.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2007","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2008","7.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2009","9.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2010","9.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2011","9.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2012","9.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2013","10.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2014","10.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2015","10.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2016","10.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2017","9.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2018","9.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2019","8.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","250","FRA","Франция","2020","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2005","12.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2006","11.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2007","9.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2008","8.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2009","9.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2010","11.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2011","13.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2012","16.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2013","17.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2014","17.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2015","16.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2016","13.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2017","11.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2018","8.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2019","6.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","191","HRV","Хорватия","2020","7.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2005","30.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2006","29.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2007","19.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2008","16.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2009","19.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2010","19.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2011","19.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2012","19.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2013","19.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2014","18.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2015","17.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2016","17.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2017","16.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2018","15.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2019","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","499","MNE","Черногория","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2005","7.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2006","7.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2007","5.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2008","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2009","6.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2010","7.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2011","6.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2012","7.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2013","7.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2014","6.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2015","5.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2016","4.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2017","2.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2018","2.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2019","2.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","203","CZE","Чехия","2020","2.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2005","4.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2006","4.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2007","3.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2008","3.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2009","4.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2010","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2011","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2012","4.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2013","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2014","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2015","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2016","4.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2017","4.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2018","4.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2019","4.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","756","CHE","Швейцария","2020","..",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2005","7.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2006","7.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2007","6.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2008","6.2",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2009","8.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2010","8.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2011","7.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2012","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2013","8.1",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2014","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2015","7.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2016","7.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2017","6.7",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2018","6.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2019","6.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","752","SWE","Швеция","2020","8.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2005","8.0",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2006","5.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2007","4.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2008","5.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2009","13.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2010","16.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2011","12.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2012","9.9",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2013","8.6",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2014","7.3",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2015","6.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2016","6.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2017","5.8",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2018","5.4",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2019","4.5",
"43","Уровень безработицы, %","Уровень безработицы","Проценты","233","EST","Эстония","2020","6.9",
